Rating,Title,Text
4.0,Investment in Security,"  This is a review of the “August Wi-Fi, (4th Generation) Smart Lock – Fits Your Existing Deadbolt in Minutes, Matte Black” purchased for $235.Summary: I would buy this again and again (and likely will for other doors). I did my homework for 18 months and this is my investment. I state investment intentionally as cost for your home’s possessions should not be a price-point decision. This was approximately $50 more than some other locks and that is okay. The company is going to focus on home security, has many new features and versions being released (more than other brands per my research) andPros:- Family win. Everyone in the family now can use the front door without keys. Every kid has a phone…and now a digital key.- Good App. Works as expected and quickly without delays.- Simple install. Intuitive setup (if you don’t overthink or try to outsmart the instructions – follow the App Setup…it is awesome step-by-step)- Works with SmartThings. I have rules to monitor the doors for lock status, etc. Nice to have one place everything is integrated to.- Features I love are 1) Lock within 10 seconds of door closed, 2) Do not auto unlock with phones within proximity (safety issue), 3) audible sound when lock is closed (can hear inside and outside to know the door locked).- Customer Support (email) responsiveness. I have an issue and customer service responds up to twice a day with dialog, next steps, etc. WOW.Cons:- Apple Watch app not working. (Apple Watch Series 1, iPhone 11). Customer service has worked to support with extensive steps, but without resolution. This is now a bug fix for the developers.- Most desired feature for simplicity of use was the Apple Watch. Now I use the iPhone.- The App requires one unnecessary step to select the lock you want to use….even if you only have one lock! So, each time I open the App I have to first select the lock and then unlock. Wouldn’t it be great if this was intelligent enough to know that if you have ONE lock installed, you don’t need the extra step. Open App, Unlock.Recommendation: Do NOT setup with Amazon Alexa without a pass code. All it would take is a burglar to yell into your house “Alexa, open the front door” and they are in. : )  You laugh, but c’mon man, someone will do it…"
2.0,Would not connect to wifi,"  I will preface my review by saying I already own another August Smart Lock, 3rd generation, which works great.  We added the 4th generation lock on another door.  The installation was easy, but I was not able to get the lock to stay on wifi for more than one lock/unlock cycle.  It would continually disconnect, and was listed as not available in the August app.  It is possible I got a faulty lock, as I can't imagine this working so poorly and it not having an issue.  I decided to send it back and not risk another."
1.0,Critical Flaws - Doesn't lock when it says it is.,"  I have had this lock for about a month now. I saw that the reviews were 4.5 stars so I assumed that it was a good product.  The setup process was a bit clunky.  The worst part about this though is sometimes when I open the app the door says its locked when it isn't!  This is a huge security issue.  I was recently out of town and didn't know if my front door was unlocked for several days or not.  What's the point of having a lock if the app is giving you the wrong state of open or shut.  I would say this is a critical flaw and these products should be recalled.  Not sure why they haven't already.  I was alarmed after downloading the app and the reviews for that were much worst than what is on Amazon.  I paired it with my Alexa also, and just tested it and said ""Alexa, lock front door""  as I was standing next to the door, alexa came back and said ""Front door is locked""  It was not.  This is a fatal flaw that need to be fixed or the company need to issue a recall."
1.0,I would give this a -1 if I could,"  Ok, at first it worked OK but then started eating batteries - as in they lasted less than 1 week.I contacted August and they said that since I have a mesh router it needs a bridge (this was not stated anywhere).So they sent me a bridge. I tried installing the bridge but it said it's not compatible with any of my devices. So August said to uninstall everything and reinstall.Ok, so after several attempts the lock and bridge were installed (and I do mean several attempts of getting random errors and the lock not calibrating or door sense not working).Ok, so then I try to reinstall my keypad and that does not work at all. So after an hour of trying over and over again in the awful app (seriously  on some pages the blue button is continue on others it's the gray and the blue is to stop. Somethings it says try again other times it makes you quit and begin the entire process over and over again).The best I could get is to get the app to recognize the keypad but it does not work and it keeps blinking like it's in set up mode. I've tried the reset code and removing batteries numerous times.So I took off the bridge and started all over again but no matter what the keypad, which worked perfect ly before, will not work at all. Now the entire door is useless and my kids and wife just had a code to come and go. This is why I got the smart lock because they would forget keys, etc. but they could use the keypad to come and go with the August. Now that doesn't work the entire thing is a waste and now, when I am trying to go to work (I would have guess the 2 hours I allotted for this was overkill but I guess not) I am instead stuck because if I go my family has no way to enter the house.Forget You August, this is unacceptable and complete garbage. This is a deadbolt, a safety feature, you should damned well make sure it works and is robust but I guess not."
1.0,Terrible Customer Service,"  We purchased TWO smart locks over 6 months ago and spend at least 2-3 hours PER WEEK on hold trying to get in touch with your service folks because we continue to have major issues and unable to use our locks. They even failed completely while we were on an overseas trip and we had to make hours worth of international calls to try and get in touch with someone. Now, it appears you've shut off your phones with a message saying that you are no longer taking service calls. Absolutely want our money back."
1.0,Could not install because of the app,"  I tried for hours to update the firmware of this lock as demanded by the app, and it failed every time because of some software bug. I also couldn't connect it to WiFi because of some different software bug. I spent 90 minutes on the phone with a customer support representative who tried many times to get the lock to update and connect, but she could not. I was told that there are ""issues"" with certain Samsung devices including my Galaxy S9+ (a very common device). Why was this not mentioned anywhere!? August could have avoided wasting several hours of my life if they had just said somewhere in the marketing material that this is an iPhone-only product or whatever.I am sending the lock back for a refund and I will not be making any future purchases of August products."
4.0,A few improvements could make it much better,  Overall loved the ease of installation. The first lock took me 10min but the second only 3min.Love the product but there are a few improvements that might make it a better product.1) App requires too many steps to open/close the lock. Don't see the reason to click on Home & then select 1 of many locks and then press the button to open/close. Most folks have just 1 home so all these steps could be skipped.2) Battery life could be improved by allowing to only use one of Wifi/Bluetooth if not needed3) Notifications are sent unnecessarily even when the lock is manually locked4) Does not work consistently with Apple's Homekit. Siri often fails to unlock5) Hard to install the flush mount magnet. If they just provide a flat magnet we can use some krazy glue instead of drilling holes
5.0,"Great lock, confused by negative reviews..",
1.0,Buy something else,"  Do yourself a favor and move on until August can work out the bugs. I installed my lock a few weeks ago, and it was a breeze! The app started up fine and connected without issue. But that was the last time it functioned as desired.The lock would lose connectivity always, so I bought a wifi extender and installed it 5 feet from the lock and connected the lock to it via the app. Still would drop the connection. I replaced the batteries, the same issue.  I went to the app, and now it won't even register my bluetooth from 1 foot away.I am a first time August user. This lock has been nothing but a headache, and I would not recommend August or it's smart locks."
5.0,works with Apple Watch without iPhone,"  I was hesitating to buy this, not being certain if it would work with apple watch when I don't have my phone with me. Support gave me an answer that didn't make any sense. I took a chance and bought it. It works fine. It is only the auto unlock feature that doesn't work without the phone. I can unlock the door manually using the watch app without my phone. Sometimes there is a lag of about 15 seconds, not sure why when I am right next to the lock.I agree with the other reviewers: it is easy to install. If it would be nice if the installation instructions were not too scripted on the phone. I didn't finish installing the door sense since I didn't have the right drill bit. Now I cannot get back to it. I need to hunt for the instructions on the web or start over from the beginning including the set up.Setting up Apple Home Kit was a challenge for two occupants at first, but that is for the quirkiness of Apple's home kit app. Five stars for August, one asteroid for Apple Home Kit."
1.0,Works great with bluetooth.  Terrible wifi and remote functionality.,"  If you're connected to the lock via bluetooth it works great.  I'm wondering if most of the positive reviews are due to this because that's how it's configured by default so unless you were trying to operate it remotely or disabled bluetooth on your phone, it would seem like it works fine.  When using just the wifi (which is what you'd need to do to operate it when you're not at home), it's terrible.  I put this thing right next to my router and it wouldn't stay connected and operate properly.  I tried various wifi settings and I have some networking knowledge, but no go.  When it does stay connected, it takes 15-30 seconds to lock or unlock.  That makes me believe that it's not just the wifi but maybe an issue with the service it connects to remotely to operate it.  Overall, using wifi is horrible and I had to return it."
2.0,eats batteries,"  Meh.  I can't believe all the great tech-press August continues to get.  I've used several Kwikset Premis locks, and thought I'd switch after the lack of support when iOS changed their bluetooth connectivity (which they did fix after several months).  I've had the 4th G lock for a year now, and it's pretty flaky.  Initial setup was ok.  Installation NBD, but as others pointed out seems to be sometimes necessary, had to reset and reinstall several times.  The deadbolt sensor needs to be right over the deadbolt, meaning it's on the trim and sticks out, looking stupid.  Feature-wise, auto unlock works ~90% of the time and is pretty reliable.  I don't at all like that guests need to also install the app and register an account, which totally limits its flexibility.My main issue is that it eats batteries.  It's done this for a year.  Tech support is useless and slow (of the ""try reinstalling"" variety).  It seems to be a universal issue.  It's constantly notifying that it loses/reconnects to WiFi.  Perhaps related to WiFi6, but please…. -30dB at the door.  A nearly complete ""smart"" home with ~200 devices, and not a single one of any vintage has that issue.  That's inexcusable.  It reports battery percentage to the network (not to its app), which turns out to be just made up.  Without warning, after ~5-6 weeks, it just stops responding.  At an average Amazon price, batteries are about $1.25 each (x2), so ~$25 per year in batteries.  In comparison, similar replaceable Li batteries in a Kwikset Premis so far have lasted > 2 years, and are still at a true 60% (and that lock binds in the door jam).It does integrate well with HomeKit (and Home-Assistant), but the battery issue is totally ridiculous.  Not a single firmware update in over a year.  Will soon be replaced with something I don't have to babysit so regularly."
5.0,Battery Life is Horrible,"  This lock is simple to install, works great, and has probably the best app in its class. It also seems like a huge advantage that it connects directly to your wifi rather than to a bridge. But there is a huge cost for that: the battery lasts only about two months. A bridge allows the lock to connect to your network via low power Bluetooth, but maintaining wifi is a power suck that the two batteries can’t maintain for long. Our wifi router was 10’ from the lock, so distance was not a problem.We operate a vacation rental home so this is a major problem. But even if it were home home, who wants to change batteries on an essential component every two months?Do yourself a favor and get a lock with a bridge. Batteries can last a year or more."
5.0,4th Gen is awesome!,"  So i am coming from gen 1 August lock that used 4 AA and required a connect bridge to work remotely. I choose this brand for security reasons (encryption, authentication, and alerts tested @ DEFcon)  and reliability after testing many brands. My original lock recently died after years of use on multiple homes. I bought this one and am truly amazed how far they have come. 1st its 1/2 the size of the original yet the install is just as simple. 2nd the battery like is now much much better at ~3 months of everyday use. 3rd the wifi is now built in to the device no longer requiring the hub to connect. 4. the new door sense is a must feature letting you know if the door is shut securely. 5. the auto lock/unlock is much much more responsive and faster to operate based on your phones location.  6 it now auto switches from bluetooth to wifi automatically based on signal strength. Also the remote unlocking or giving a limited digital key to others you can revoke without having to give a physical key is great. On top of that it will log who when where and etc that key is used and alert you. Overall in my honest opinion its a much improved device that allows security and convenience that no other locks allow for. Highly Recommended!As a side note: i have installed and supported many types and brands smart devices. A large majority of the issues occur from ether the wifi network range/quality or the connected device used. Ie the network range of the 2.4ghz band or the resources, connectivity, or gps on the device used to connect.  if you turn off you connectivity to save battery this isnt going to work well. if your device doesnt have permissions or doesnt update the gps frequently this isnt going to work well. if you have a really old phone that is slow, has low memory, or connectivity restrictions (old wifi, bt, or cell band support) this isnt going to work well. Its not going to work well with any brand of smart device even a new top notch one like this. Make sure you have a good network signal to the location of the lock and that your device is able to support the app requirements."
5.0,The easiest setup possible - buy this lock,"  If you can use a screwdriver then you can fit this lock in less than 10 minutes - it's that easy.Installing the lock was breeze, the instructions are good except that I couldn't find out how to access the QR code (the front plate pops out when you press it revealing the QR code). No matter, I entered the serial number and all was well.The lock comes with a small magnetic sensor (you can see it in my image). I could have flush-mounted it but decided to surface mount it instead - it works great.I had issues connecting remotely when I was away from the house so I called support. They found the issue immediately (I was connected via Bluetooth only, not Bluetooth and WiFi). Support walked me through the setup and everything works great.I connected the lock easily to Alexa and everything is working great.Pro's:Very easy to install and set upWorks exactly as I wanted it toWorks with AlexaAmazing Support (the number is available on their website page)Con's:Actually, I haven't found any yet so i can only offer a positive review"
1.0,What good is this if creating an August accout doesn't work,"  I installed the lock today and the first thing that you MUST do is create an August account. I followed the steps to create the account but could not get past the second (email) verification step. The first step, a code to my phone worked the second time but after 6 attempts from 6 emails the only thing that finally happened was the code entry window locked up. It's Sunday but I thought I would try their support line. That call eventually timed out and a recorded message said to press 1 if I wanted a call back when someone was available. I pressed 1 and the call disconnected. It will be interesting to see if I get a call back since I was not asked for my number.Physical installation was very easy and only took a few minutes with one exception. There is a small piece of paper explaining in 3 lines what their smartsense technology does but no information about how to install the two pieces. Accessing their site just brought more frustration. clicking on one of the links, support in this case, does not work. The only way to traverse the site is by copying the link and pasting into the browser URL. There is no account log in either. How can this product get 4.5 stars? I will be returning this, the extra batteries I purchased, and the echo dot and look for something that's reliable."
5.0,Better than the original one,"  Previously I owned the 2nd Generation Lock. After over 5 years, it started having problems... and truth be told, I disliked how it so quickly ran thru batteries. Finally the lock gave out (which annoyed me because it was not cheap and one would hope would last for many, many years. Nevertheless, I had so enjoyed the functionality of the lock, I re-upped and purchased this model. I have had it for a couple of months and am THRILLED with it. First of all, installation is really simple... minutes! I like that it doesn't need the base module to connect. Also the form factor of this is much smaller than the original. And the battery life seems much better. This one includes features that my first one didn't. Again, not cheap, but totally worth the investment in my opinion. I hope i get many years of service."
1.0,I so badly wanted to like this thing.,"  After reading many reviews I settled on the August lock and this was the version I chose. It looks great, it sounds great, but that's where the great ends. First off, I sent a friend a code, a friend who is VERY tech savvy, and he couldn't get it working when he was trying to let himself in to our guest room after a long-haul drive and ended up sleeping in his car on our street instead. I was horrified. Then I got it working only by making him an 'owner' of the house which I would only be willing to do with people I trust...but I'm trying to use this for AirBnb so I need to be able to count on this for guests, not just friends and family dropping by randomly.So then I added the keypad as a separate purchase. After trying to get it work (and I am ALSO pretty tech savvy) for quite a while I had to call tech support and have them give me a special code to finally get the thing to work. Now it works via a code, but that even is hit or miss, you have to get your hand close to the pad to light it up, and even though I definitely know the code and how to do this, it takes me 2-3 tries every time before it will let me in with the code.Now trying to get it working with AirBnb. Tried to get the integration going...once again it just doesn't work. I do yet another AirBnb support ticket....come to find out after I set up the lock on my name and my husband set up our AirBnb listing in his name that this won't work...so I'm either going to have to factory reset the whole dang thing or make my husband re-create our listing in my AirBnb profile. Real fun lock, guys. REAL FUN. It might be easier to just train my cat to lock and unlock the door."
1.0,App has no idea the state of the lock,"  I got this deadbolt lock in a hopes to be able to easily manage access to my house. On the whole, installation was easy, and it worked just fine with my pre-existing hardware. However, this is basically where the value ends.Once installed you walk through a calibration test to get everything working as you'd expect from a smartlock. Getting the smart sensor in range was a bit annoying but wasn't too bad on the whole. I needed extra adhesive because they only give you one and I messed up. No big.The calibration has you lock the door, unlock the door, open the door, leave it ajar, and then close it again. This is where the process broke down quickly and I expected to have some issues moving forward. Once the initial part of the calibration is complete, the door starts trying to UNLOCK the door. Which is odd, because throughout the calibration process you'd have an unlocked door already, so the first action it should try is locking not unlocking. From here you basically get stuck in a loop during setup. If you manually lock the door, the app will unlock the door successfully and then go back to trying to unlock for some reason, even though it just took that action. I sat at my door for 10 minutes locking the door just to be stuck in this loop during setup.I figured, whatever, I really just want to be able to lock and unlock the door easily without needing my keys and be able to give people access without having to make keys. On the whole, that worked just fine, but the core issue remains; the app has no idea what state the lock is actually in at any given moment. Even while connected via BT, the app will not accurately reflect the state of the lock. If you open and close the app a few times, it will often ""catch up"", but thats no different than simply using a key.On the whole, I'll likely be in the market for a new lock altogether, as this one just doesn't even know how to properly communicate the device with the app and that is pretty important for my usecase."
1.0,Very Disappointed,"  I purchased this after happily using the 3rd Gen for almost 2 years. Design-wise I like the updated lock; it stops there. None of my invited Guests can unlock the door, the big circle remains gray. When I get home and a foot from the door it takes over a minute for my phone to connect. I keep getting warnings that the lock list WiFi signal even though signal is very strong. And let’s talk about lack of support.August took down the support phone number so email is the only option; and that has a very long response time. After emailing I get an automated reply stating because if Covid, Hurricanes, and Wild Fires support is slow. It’s been 6 months since Covid hit; how much longer will companies continue to use this excuse.I just ordered a replacement lock to see if I happened to receive a bad unit. Fingers crossed or I’m moving away from August.Update: was able to talk to someone at August after Amaon transferred the call.  August had me change the Guest access to ""owner"" and that person then could unlock the door. They said the will send the trouble ticket to the developers but don't know when a fix might be available. The security and lock experts suggest I give all users (dog walkers, cleaning lady and everyone else FULL/Owner access to my lock; what a joke!"
1.0,Buyer beware - this lock has some issues.,"  We've had this lock since August 2021.  There's pros, but there's also a lot of cons.Pros -Installation is a little tricky, but not overly difficult.  It is nice that it fits over an existing deadbolt which is one of its main selling points.  Fortunately for us, we didn't have any issue with the turning bit not working or anything like that.  Setting up the app was straightforward.  We have an eero mesh wifi system in our house which seemed to work well.Having multiple users and giving guest access is nice.  We had a dog sitter stay at our house for 8 days and had no issue with her using the lock.  It's nice to be able to give guest users access for a finite amount of time as well.  Nice and easy and you don't have to remember to disable access after a set time period.The alerts are great and work well.  You can have the lock give you a lot of alerts (door open, door close, lock on, off, etc) or only a little bit of alerts.Remote locking works great.  We've used it a couple times when we left the house and weren't sure if the door was locked.Cons -Battery life is an issue.  Our batteries needed to be changed inside of a 2 month span.  I think there are ways to lessen the battery usage but I don't know if it's going to really make a difference.  As many others have noted, the Gen 4 uses CR123A batteries which is mildly inconvenient.  I would recommend ordering a bunch on Amazon with your order if you decide to go with this lock.The auto unlock feature does not work 100% of the time.  The geofence radius is way too high and cannot be adjusted.  Again, mildly inconvenient when I go out for a run and come home only to have the auto unlock not work.Here's my biggest gripe - The lock has all of the sudden decided not to work.  We get a ""LOCK UNAVAILABLE"" error in the app.  There's almost nothing on the August help website that addresses this issue directly.  It goes through all the generic resolutions like restarting the app, changing the batteries, turn bluetooth on / off.  But there's no way to actually diagnose why the lock is ""UNAVAILABLE"".  We are now stuck with a lock that doesn't quite work, and i've tried to reset the lock multiple times.Miraculously the lock worked for about 12 hours, but now it's back to being unresponsive.  I will now have to do a deep dive into this by either doing a ton of google searches or spend time on the phone with customer service.With all said and done, i'm giving this lock 1 star.  For the amount of money we've paid, there's no reason why a lock should have this much trouble working as it should."
3.0,On the fence,"  I bought this lock back in April while purchasing a House. For other reasons, it only just got installed this last weekend. Worked as expected for the first three days.The app seriously leaves a LOT to be desired. The Settings page constantly refreshes when you are able to tap on something and then you have to find it again. I have a few other issues with it and Settings, but I'm still working through them and haven't confirmed if it's bad design or ""too high"" expectations.But a response from August says that you cannot create multiple schedules for the same type. Can't even remember what my original question was, but I want one that covers 23 hours every day.My problem right now is that the lock was unlocked via app at 5:15pm, locked via app at 5:16pm and then my lock went offline when being manually opened 30 minutes later. I cannot get it to come back online now, even after power cycling it twice.I've tried calling Support and got a message about ""higher than normal call volume"". Hold music is HORRIBLE. I would rather have nails on a chalk board than this xilofono(?).I requested a call back and after 2 hours haven't been called back.The Help Center is useless for this Lock too.I've worked in Customer Service for years. I've worked in technical support too. This hold time is disgusting.Chat tells you a Ticket was created, but I'm not holding my breath there.This is why you check things out during your 30 day window. Need to be able to return garbage, which is how I feel right now."
3.0,Very Finicky Wi-Fi Connection,"  When the lock is working, I absolutely love it.  I does everything I expect it to very smoothly and easily.However, with a fairly strong (-60dBm connection reported by my network controller), it is dropping connection 1-2 times per day.  Even when the lock is connected, sending it commands with Siri is frequently problematic, as although the lock executes the lock/unlock command, Siri almost always responds with being unable to verify that the lock performed the action, so I have to go back to the August app to make sure that the lock locked.This makes controlling the lock with Homekit automations pretty unreliable, which for a door lock is unacceptable.Update: 7 months later.  Never resolved connectivity issues despite August attempting to resolve with me.  They sent me a free August Connect (shouldn't need it for the wifi model, but they were willing to try it), but that didn't improve things.  I eventually moved an Access Point to within 15' and direct line of sight and that solved my WiFi issues, but the bluetooth connection still fails to reliably connect to HomeKit despite the home hub being <15' away.  It actually has just started showing up as always unavailable in HomeKit now and I've given up on trying to reconnect it anymore and just use the August app for controlling it.Also bought an August keypad to be able to one-button-lock the door when we leave, and that also has been a nightmare.  It works for a couple of weeks and then stops.  We've replaced the batteries in both the keypad and the lock (more on lock batteries in a bit), gotten it to reconnect for a bit, only to have it fail a couple of days to a couple of weeks later.Finally, last issue with it is that it consumes batteries like MAD.  I've been running it for only 7 months and I'm on my 4th set of lithium batteries.  So, do the math, each set of batteries lasts ~ 2.5 months.  I'm not buying cheap knock-off batteries, either.  These are Energizer Lithiums.I will say that as long as I keep putting fresh batteries in it and I try not to care about HomeKit (whole reason I selected this lock) and the keypad (their own product), it's been reliable otherwise.  We haven't had any issues with the app refusing to connect via wifi or bluetooth, issues locking or unlocking the door manually, or automatically unlocking when we arrive home.Despite that, I'll be replacing this as soon as I can."
2.0,August Support is Horrible,"  I've had it a week. Installing the lock was easy. Setting it up with my phone, a Galaxy S10, was difficult. After an hour, I finally got it paired from repeatedly attempting to connect, taking out the batteries, and trying different distances. It worked fine for two days. Day three, it would no longer connect with my Alexa. I have several other smart devices from other companies and those all work great, no problem connecting to my phone. In an attempt to reconnect it with Alexa I performed a factory reset. This time during setup it would not connect with my phone. I tried for 2 hours. I contacted August Support. After telling me to try most of the things that I had already tried. The conversation turned to my phone. Which is only 2 years old. Their support's solution then was for me to try it on a new phone and would not process a return until I did so. To keep it short, their support was horrible and offered no solution. I processed an exchange with Amazon who actually has great customer service. Im going to try one more lock and if it doesn't work Ill return it completely. Hopefully it works. But don't bother using August Support. They suck.*Update*I replaced the old August lock with an exchanged one from Amazon. I had a little trouble connecting my phone. But after restarting my phone I was able to connect it to the lock. I upgraded my review to two stars. Locking and unlocking through the August App is maybe 90% reliable. Performing voice commands through Alexa never works and I've disconnected it completely from my Alexa devices. It would always say that it is having a problem connecting to the device.  I'll just use the August App and the physical key. Don't trust the voice command aspect of this lock.  All in all not worth the money and I would suggest looking into another smart lock."
1.0,Not really HomeKit compatible.,"  Moving into a new home, my gen 3 lock was too far for a Bluetooth connection to my Apple TV. This lock installed fairly easily on the door, but connecting to wifi took no less than 10 tries and a factory reset of the lock. Once it was connected it worked fine through the August app. Adding to HomeKit was a different story though.Adding via the Home app shows the lock, but there is a “setup needed” status. I opened the August app and waited for Bluetooth and wifi to connect to my phone. Then returning to the Home app I now get “No Response” as a status.I deleted the lock from Home and perfumed a full factory reset. Another half dozen attempts to get wifi working. Opening the August app, going into the HomeKit settings it tells me to take the cover off the lock. I tap to continue and it spends about 10 seconds claiming to try connecting, then gives an object not found error and stops the HomeKit setup. I repeated this song and dance a dozen times before doing another reset of the lock. Another 10 or so wifi connection attempts then another half dozen HomeKit connection attempts.Then I came back to the Amazon app to return the lock. I have 20+ HomeKit devices all setup and working perfectly from lights to speakers to light switches to my TV. This is the only device that gave me any trouble, and it’s given me far more than it’s worth."
2.0,Lots of features but subpar battery life,  UPDATE: 5/2021 2 StarsThe WIFI connection drops constantly. I must have 20 other devices on the WIFI and they never drop. It either drops randomly and refuses to reconnect or when I make any updates to my network it does the same thing. Very poor.The pro lock has a ton of features but all those features come at a cost which is battery life. This lock doesn't take cheap AA batteries either like the last gen model it takes 2 CR123a's. With geofencing enabled you're lucky to get a month of battery life.Installation was easy but took some time to get everything connected to the app and integrated with Alexa. You can't only do 2.4GHz wifi. Make sure you have a separate 2.4GHz SSID as it refused to connect to my merged 2.4/5GHz SSID.When I upgraded my Ubiquiti access point to a Wi-Fi 6 model every Wi-Fi device in my house connected to it with no issues when I brought it online except the August lock. I had to factory reset the lock and reset everything in order for it to connect to Wi-Fi.I do still recommend the lock but 3 stars because of the poor battery life. With all the features enabled you shouldn't have to change the batteries every month. A rechargeable battery pack should've been used.
3.0,Battery Hog!,"  The lock in itself is good. Easy to configure. The unlock feature using phone is very useful. Lock feature using phone…. Not so much as it has been a hit or miss.However it has two big issues:1. The batteries last not more than 3 months. I probably use the software to open and close the door once a month, given we were mostly home during pandemic. However after installing this in late June, I’ve already replaced the batteries once and now in December it’s again reporting low battery. Don’t know what seems to be the issue. Why does the lock use up the battery if it is mostly operated manually!!2. The lock itself gives error 2 times out of 5 when attempting to close using software. As a result I no longer feel confident or remotely opening and closing it.On top of it, if it runs into an error, it continues to chime endlessly. Now a situation where you intend to lock the door without disturbing others at home, this lock is not for you.Very good concept but poor execution I must say. Honestly, to me it has been a waste of money."
5.0,"Wifi smart lock is a useful thing to have, but some features glitchy","  Frustrating install, but once finally done; I think it's great.  There were 3 install glitches I had to get through.1.  The mounting plate is thick enough that the existing bolts for the door lock weren't long enough.  So I had to go out to buy new bolts.2. There are several adapters to fit a wide range of ""tail pieces"".  This is good and bad.  There was more than one that fit mine.  Unfortunately I attached the wrong one.  What this did was allow the August lock to automatically lock, not automatically unlock.  I had no clue why the lock wasn't working correctly.  There were no install instructions which guided you to the ""wrong"" adapter possibly being installed and therefore the lock only partially works.3. There is a ""door sense"" sensor.  That helps indicate whether the door is completely closed.  The issue is it needs to be installed within 1.5 "" from the bottom of the dead bolt.  This seems easy unless on the frame of your door your dead bolt strike plate is extremely small.  Then mounting the sensor that close is not possible.Well all that said... There are some inconsistency with the function of the lock.  Mostly the geo fencing and the door sense doesn't work robustly, therefore you'll have to count on using your phone manually, or that the door isn't ajar by mistake.But that has worked great.  I can set temporary codes.  I can monitor the status of the lock by phone e.g.  did I remember to lock the door at night, or when I left the house.For me the pros out weigh the cons.  I like the functionality that does work."
5.0,…then why did you return it?!?,"  I absolutely loved this lock. WiFi built in, geo fencing, 50% smaller than its predecessor. Works with Apple Watch. Multiple account to see which family member is using it, a tech support division second to none! But wait, with all that good stuff, why did you return it? Well, when I was young, my father bought this 3/4 ton GMC Pick up truck that was as as ugly as sin itself. He loved it, I loved it, but my mom and sisters hated it. They complained until my father sold it......that was a very sad day for my father and me. The same is true with this lock, my family hated it and ridiculed it until I relented and returned it.I will buy again……I will buy again. Some day……some day."
5.0,Absolutely wonderful lock with a couple caveats.,"  Be sure you understand that this only works with a few deadbolts. It does not work with double keyed deadbolts. That is, deadbolts that use keys on both side of the door. Check out the the list of compatible deadbolts on the August.com website before buying; otherwise you may be buying a new deadbolt. I bought the Schlage B62 and am very happy with how the August Lock works with it.The only complaint I have is that the only option for auto locking is after a specified time. I wish geo-fencing based locking was implemented. Of course, this works fine with Apple's Homekit, but you have to acknowledge the automation every time–as if you wouldn't want to lock the door when leaving home!The August app even knows when I've left home (in the Autolock Function). Why wouldn't I want to lock after leaving home? I do love August's auto-unlock feature when I arrive home, but, you'd think that would be the time to require confirmation on my Apple Watch or iPhone! (Shhh, I like it the way it works!) However, the geo-fence based auto-unlock function works flawlessly and wonderfully.Also, it doesn't come in standard colors like other deadbolts (brass, antique brass, nickel, etc.). I really wish the inside part came in white, but it doesn't.If you've been working for the almost perfect door deadbolt that works with HomeKit, this is it."
5.0,Love the auto feature,"  Very happy overall with this lock. We were introduced to this when staying at an Airbnb. I love that it locks automatically when you shut the door! I also love that there is a keypad to open. We have downloaded the app on our phones and it works to unlock when I pull it up and manually press unlock on the app. What hasn't worked (disappointed!) is the Auto Unlock feature when it senses that I am returning home. This was an exciting option when choosing this type of lock! If my hands are full, I don't want to have to rummage for my phone, pull up the app, open, click the actual lock and then push unlock. Too much work! I end up using the keypad, which is ok, but wish the Auto Unlock feature would actually work. Set up took a bit. There were two of us working on install and set up and I would say safely allow an hour (depending on the lock that you are replacing, door etc) Maybe the 2nd one will be easier. We have other keypad locks on other doors, but this is preferable for me."
5.0,"Love this lock, can never forget to lock up","  Download the August app before you begin. Has step by step instructions.. for installation, calibration, door sensor, auto lock, auto unlock, and sends you to the website for Alexia or other smart home connections. The only issue I had was with the Alexia connection. Took me a couple of tries but got that working too. My garage door locks after a 5 min delay. Just bought another for the front door, plan on having it lock after 10 seconds. Lots of options can open the door from anywhere or send digital keys to friends. Dont know what more to say, I love this lock.8-18-21 Just got my second lock installed and working. Had lots of problems with connectivity this time. Come to find out my wi-fi was extremely slow at the time due to my ISP. The next day wi-fi was fine and I was able to calibrate everything and connect to Alexia without any problems. So If you have any installation problems check your wi-fi speed."
4.0,"Easy install, messy app experience","  First, the bad because that's what you're here for: The app is great when it works, but when it doesn't it just.... doesn't. There are 2 major categories of failure: UX + Technology. There are a lot of UX dead ends in the app where you can enter a step or process without being able to back out of it or step backwards. This was frustrating, but ultimately workable. The technology stuff was less so.On the tech end, the app crashed on first launch which was annoying and a lousy FTUE, but it's run fine everytime since. However, when I first installed the lock the app worked great for about 90 minutes. Then it started saying that it could find the lock, but pressing the button would do nothing. Or, worse, it'd mis-report the lock as incorrectly open or locked. Eventually it stopped finding the lock altogether. After an hour of banging my head against the wall I finally did a factory reset and re-setup the entire lock. It's been fine since, but it definitely spooked me. There have also been a few times when the lock can't quite close as far as it'd like and it just sits there grinding and beeping until I intervene, but that may be a calibration issue.The good: Install was dead simple, one of the simplest smart home installs I've done. The build quality is super high (I have less glowing thoughts about the keypad, but that's a separate review).  The app itself has a lot of videos and images to help and the walkthrough was simple. That said, Doorsense was confusing only because there's never a step where the app says: ""Here's all the stuff in the box"". I thought Doorsense was an add-on and had to back out of the app to realize I actually had it, as its hidden inside the box with the adapters. Seems like a strange oversight, but easily solved.All in all, it's a nice lock but I am wary about the longterm reliability of the app. I'll edit the review in a few months!"
